Plan;Identificacion;Nombres;Inicio Vigencia;Fin Vigencia; Suma Asegurada ;Tipo Objeto;Uso Bien;Actividad;Tipo Material;Descripción;Pais;Provincia;Distrito;Corregimiento;Barriada;Edificio
1_17;111223-1111;Juan Carlos Perez Gomez;14/1/2026;14/1/2027;46,815.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80801;0;8080279
1_17;111223-1111;Juan Carlos Perez Gomez;14/1/2026;14/1/2027;46,670.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80801;0;8080279
1_17;111223-1111;Juan Carlos Perez Gomez;14/1/2026;14/1/2027;46,526.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80801;0;8080280
1_17;111223-1111;Juan Carlos Perez Gomez;14/1/2026;14/1/2027;46,381.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80801;0;8080280
1_17;111223-1111;Juan Carlos Perez Gomez;14/1/2026;14/1/2027;46,236.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80801;0;8080281
1_17;111223-1111;Juan Carlos Perez Gomez;14/1/2026;14/1/2027;46,091.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80801;0;8080281
1_17;111223-1112;Juan Carlos Perez Gomez;21/1/2026;21/1/2027;50,000.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80801;0;8080282
1_17;04-0004-00380;LUIS JARAMILLO;21/1/2026;21/1/2027;49,855.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80801;0;8080282
1_17;04-0004-00380;LUIS JARAMILLO;21/1/2026;21/1/2027;49,710.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80801;0;8080283
1_17;04-0004-00380;LUIS JARAMILLO;21/1/2026;21/1/2027;49,565.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80801;0;8080283
1_17;04-0004-00380;LUIS JARAMILLO;21/1/2026;21/1/2027;49,421.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80801;0;8080284
1_17;04-0004-00380;LUIS JARAMILLO;21/1/2026;21/1/2027;49,276.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80801;0;8080284
1_17;04-0004-00380;LUIS JARAMILLO;21/1/2026;21/1/2027;49,131.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80801;0;8080285
1_17;04-0004-00380;LUIS JARAMILLO;21/1/2026;21/1/2027;48,986.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80801;0;8080285
1_9;111223-1111;Juan Carlos Perez Gomez;21/1/2026;21/1/2027;50,000.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80801;0;8080286
1_9;111223-1111;Juan Carlos Perez Gomez;21/1/2026;21/1/2027;49,855.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80801;0;8080286
1_9;111223-1111;Juan Carlos Perez Gomez;21/1/2026;21/1/2027;49,710.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80801;0;8080287
1_9;111223-1111;Juan Carlos Perez Gomez;21/1/2026;21/1/2027;49,565.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80801;0;8080287
1_9;111223-1111;Juan Carlos Perez Gomez;21/1/2026;21/1/2027;49,421.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80801;0;8080288
1_9;111223-1111;Juan Carlos Perez Gomez;21/1/2026;21/1/2027;49,276.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80801;0;8080288
1_9;111223-1111;Juan Carlos Perez Gomez;21/1/2026;21/1/2027;49,131.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80801;0;8080289
1_9;111223-1111;Juan Carlos Perez Gomez;21/1/2026;21/1/2027;48,986.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80801;0;8080289
1_9;111223-1111;Juan Carlos Perez Gomez;21/1/2026;21/1/2027;48,842.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80801;0;8080290
1_10;111223-1111;Juan Carlos Perez Gomez;21/1/2026;21/1/2027;48,697.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80801;0;8080290
1_10;111223-1111;Juan Carlos Perez Gomez;21/1/2026;21/1/2027;48,552.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80801;0;8080291
1_10;111223-1111;Juan Carlos Perez Gomez;21/1/2026;21/1/2027;48,407.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80801;0;8080291
1_10;111223-1111;Juan Carlos Perez Gomez;28/1/2026;28/1/2027;48,263.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80801;0;8080292
1_10;111223-1111;Juan Carlos Perez Gomez;28/1/2026;28/1/2027;48,118.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80801;0;8080292
1_10;111223-1111;Juan Carlos Perez Gomez;28/1/2026;28/1/2027;47,973.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80801;0;8080293
1_10;111223-1111;Juan Carlos Perez Gomez;28/1/2026;28/1/2027;47,828.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80801;0;8080293
1_10;111223-1111;Juan Carlos Perez Gomez;28/1/2026;28/1/2027;47,684.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80801;0;8080294
1_10;111223-1111;Juan Carlos Perez Gomez;28/1/2026;28/1/2027;47,539.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80801;0;8080294
1_10;111223-1111;Juan Carlos Perez Gomez;28/1/2026;28/1/2027;47,394.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80801;0;8080295
1_10;111223-1111;Juan Carlos Perez Gomez;28/1/2026;28/1/2027;47,249.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80801;0;8080295
1_10;111223-1111;Juan Carlos Perez Gomez;28/1/2026;28/1/2027;47,105.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80801;0;8080296
1_10;111223-1111;Juan Carlos Perez Gomez;28/1/2026;28/1/2027;46,960.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80801;0;8080296
1_17;111223-1111;Juan Carlos Perez Gomez;28/1/2026;28/1/2027;46,815.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80801;0;8080297
1_17;111223-1111;Juan Carlos Perez Gomez;28/1/2026;28/1/2027;46,670.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80801;0;8080297
1_17;111223-1111;Juan Carlos Perez Gomez;28/1/2026;28/1/2027;46,526.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80801;0;8080298
1_17;111223-1111;Juan Carlos Perez Gomez;28/1/2026;28/1/2027;46,381.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80801;0;8080298
1_17;111223-1111;Juan Carlos Perez Gomez;28/1/2026;28/1/2027;46,236.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080238
1_17;111223-1111;Juan Carlos Perez Gomez;28/1/2026;28/1/2027;46,091.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080238
1_17;111223-1112;Juan Carlos Perez Gomez;28/1/2026;28/1/2027;50,000.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080239
1_17;04-0004-00380;LUIS JARAMILLO;28/1/2026;28/1/2027;49,855.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080239
1_17;04-0004-00380;LUIS JARAMILLO;28/1/2026;28/1/2027;49,710.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080240
1_17;04-0004-00380;LUIS JARAMILLO;28/1/2026;28/1/2027;49,565.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080240
1_17;04-0004-00380;LUIS JARAMILLO;1/2/2026;1/2/2027;49,421.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080241
1_17;04-0004-00380;LUIS JARAMILLO;1/2/2026;1/2/2027;49,276.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080241
1_17;04-0004-00380;LUIS JARAMILLO;1/2/2026;1/2/2027;49,131.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080242
1_17;04-0004-00380;LUIS JARAMILLO;1/2/2026;1/2/2027;48,986.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080242
1_9;111223-1111;Juan Carlos Perez Gomez;1/2/2026;1/2/2027;50,000.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080243
1_9;111223-1111;Juan Carlos Perez Gomez;1/2/2026;1/2/2027;49,855.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080243
1_9;111223-1111;Juan Carlos Perez Gomez;1/2/2026;1/2/2027;49,710.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080244
1_9;111223-1111;Juan Carlos Perez Gomez;1/2/2026;1/2/2027;49,565.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080244
1_9;111223-1111;Juan Carlos Perez Gomez;1/2/2026;1/2/2027;49,421.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080245
1_9;111223-1111;Juan Carlos Perez Gomez;1/2/2026;1/2/2027;49,276.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080245
1_9;111223-1111;Juan Carlos Perez Gomez;1/2/2026;1/2/2027;49,131.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080246
1_9;111223-1111;Juan Carlos Perez Gomez;1/2/2026;1/2/2027;48,986.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080246
1_9;111223-1111;Juan Carlos Perez Gomez;1/2/2026;1/2/2027;48,842.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080247
1_10;111223-1111;Juan Carlos Perez Gomez;1/2/2026;1/2/2027;48,697.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080247
1_10;111223-1111;Juan Carlos Perez Gomez;1/2/2026;1/2/2027;48,552.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080248
1_10;111223-1111;Juan Carlos Perez Gomez;1/2/2026;1/2/2027;48,407.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080248
1_10;111223-1111;Juan Carlos Perez Gomez;1/2/2026;1/2/2027;48,263.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080249
1_10;111223-1111;Juan Carlos Perez Gomez;1/2/2026;1/2/2027;48,118.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080249
1_10;111223-1111;Juan Carlos Perez Gomez;1/2/2026;1/2/2027;47,973.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080250
1_10;111223-1111;Juan Carlos Perez Gomez;1/2/2026;1/2/2027;47,828.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080250
1_10;111223-1111;Juan Carlos Perez Gomez;7/2/2026;7/2/2027;47,684.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080251
1_10;111223-1111;Juan Carlos Perez Gomez;7/2/2026;7/2/2027;47,539.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080251
1_10;111223-1111;Juan Carlos Perez Gomez;7/2/2026;7/2/2027;47,394.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080252
1_10;111223-1111;Juan Carlos Perez Gomez;7/2/2026;7/2/2027;47,249.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080252
1_10;111223-1111;Juan Carlos Perez Gomez;7/2/2026;7/2/2027;47,105.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080253
1_10;111223-1111;Juan Carlos Perez Gomez;7/2/2026;7/2/2027;46,960.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080253
1_17;111223-1111;Juan Carlos Perez Gomez;7/2/2026;7/2/2027;46,815.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080254
1_17;111223-1111;Juan Carlos Perez Gomez;7/2/2026;7/2/2027;46,670.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080254
1_17;111223-1111;Juan Carlos Perez Gomez;7/2/2026;7/2/2027;46,526.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080255
1_17;111223-1111;Juan Carlos Perez Gomez;7/2/2026;7/2/2027;46,381.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080255
1_17;111223-1111;Juan Carlos Perez Gomez;7/2/2026;7/2/2027;46,236.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080256
1_17;111223-1111;Juan Carlos Perez Gomez;7/2/2026;7/2/2027;46,091.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080256
1_17;111223-1112;Juan Carlos Perez Gomez;7/2/2026;7/2/2027;50,000.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080257
1_17;04-0004-00380;LUIS JARAMILLO;7/2/2026;7/2/2027;49,855.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080257
1_17;04-0004-00380;LUIS JARAMILLO;7/2/2026;7/2/2027;49,710.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080258
1_17;04-0004-00380;LUIS JARAMILLO;7/2/2026;7/2/2027;49,565.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080258
1_17;04-0004-00380;LUIS JARAMILLO;7/2/2026;7/2/2027;49,421.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080259
1_17;04-0004-00380;LUIS JARAMILLO;7/2/2026;7/2/2027;49,276.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080259
1_17;04-0004-00380;LUIS JARAMILLO;7/2/2026;7/2/2027;49,131.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080260
1_17;04-0004-00380;LUIS JARAMILLO;7/2/2026;7/2/2027;48,986.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080260
1_9;111223-1111;Juan Carlos Perez Gomez;14/2/2026;14/2/2027;50,000.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080261
1_9;111223-1111;Juan Carlos Perez Gomez;14/2/2026;14/2/2027;49,855.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080261
1_9;111223-1111;Juan Carlos Perez Gomez;14/2/2026;14/2/2027;49,710.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080262
1_9;111223-1111;Juan Carlos Perez Gomez;14/2/2026;14/2/2027;49,565.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080262
1_9;111223-1111;Juan Carlos Perez Gomez;14/2/2026;14/2/2027;49,421.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080263
1_9;111223-1111;Juan Carlos Perez Gomez;14/2/2026;14/2/2027;49,276.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080263
1_9;111223-1111;Juan Carlos Perez Gomez;14/2/2026;14/2/2027;49,131.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080264
1_9;111223-1111;Juan Carlos Perez Gomez;14/2/2026;14/2/2027;48,986.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080264
1_9;111223-1111;Juan Carlos Perez Gomez;14/2/2026;14/2/2027;48,842.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080265
1_10;111223-1111;Juan Carlos Perez Gomez;14/2/2026;14/2/2027;48,697.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080265
1_10;111223-1111;Juan Carlos Perez Gomez;14/2/2026;14/2/2027;48,552.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080266
1_10;111223-1111;Juan Carlos Perez Gomez;14/2/2026;14/2/2027;48,407.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080266
1_10;111223-1111;Juan Carlos Perez Gomez;14/2/2026;14/2/2027;48,263.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080267
1_10;111223-1111;Juan Carlos Perez Gomez;14/2/2026;14/2/2027;48,118.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080267
1_10;111223-1111;Juan Carlos Perez Gomez;14/2/2026;14/2/2027;47,973.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080268
1_10;111223-1111;Juan Carlos Perez Gomez;14/2/2026;14/2/2027;47,828.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080268
1_10;111223-1111;Juan Carlos Perez Gomez;14/2/2026;14/2/2027;47,684.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080269
1_10;111223-1111;Juan Carlos Perez Gomez;14/2/2026;14/2/2027;47,539.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080269
1_10;111223-1111;Juan Carlos Perez Gomez;14/2/2026;14/2/2027;47,394.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080270
1_10;111223-1111;Juan Carlos Perez Gomez;14/2/2026;14/2/2027;47,249.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080270
1_10;111223-1111;Juan Carlos Perez Gomez;21/2/2026;21/2/2027;47,105.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080271
1_10;111223-1111;Juan Carlos Perez Gomez;21/2/2026;21/2/2027;46,960.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080271
1_17;111223-1111;Juan Carlos Perez Gomez;21/2/2026;21/2/2027;46,815.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080272
1_17;111223-1111;Juan Carlos Perez Gomez;21/2/2026;21/2/2027;46,670.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080272
1_17;111223-1111;Juan Carlos Perez Gomez;21/2/2026;21/2/2027;46,526.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080273
1_17;111223-1111;Juan Carlos Perez Gomez;21/2/2026;21/2/2027;46,381.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080273
1_17;111223-1111;Juan Carlos Perez Gomez;21/2/2026;21/2/2027;46,236.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080274
1_17;111223-1111;Juan Carlos Perez Gomez;21/2/2026;21/2/2027;46,091.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080274
1_17;111223-1112;Juan Carlos Perez Gomez;21/2/2026;21/2/2027;50,000.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080275
1_17;04-0004-00380;LUIS JARAMILLO;21/2/2026;21/2/2027;49,855.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080275
1_17;04-0004-00380;LUIS JARAMILLO;21/2/2026;21/2/2027;49,710.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080276
1_17;04-0004-00380;LUIS JARAMILLO;21/2/2026;21/2/2027;49,565.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080276
1_17;04-0004-00380;LUIS JARAMILLO;21/2/2026;21/2/2027;49,421.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080277
1_17;04-0004-00380;LUIS JARAMILLO;21/2/2026;21/2/2027;49,276.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080277
1_17;04-0004-00380;LUIS JARAMILLO;21/2/2026;21/2/2027;49,131.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080278
1_17;04-0004-00380;LUIS JARAMILLO;21/2/2026;21/2/2027;48,986.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080278
1_9;111223-1111;Juan Carlos Perez Gomez;21/2/2026;21/2/2027;50,000.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080279
1_9;111223-1111;Juan Carlos Perez Gomez;21/2/2026;21/2/2027;49,855.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080279
1_9;111223-1111;Juan Carlos Perez Gomez;21/2/2026;21/2/2027;49,710.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080280
1_9;111223-1111;Juan Carlos Perez Gomez;21/2/2026;21/2/2027;49,565.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080280
1_9;111223-1111;Juan Carlos Perez Gomez;28/2/2026;28/2/2027;49,421.00;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080281
1_9;111223-1111;Juan Carlos Perez Gomez;28/2/2026;28/2/2027;49,276.25;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080281
1_9;111223-1111;Juan Carlos Perez Gomez;28/2/2026;28/2/2027;49,131.50;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080282
1_9;111223-1111;Juan Carlos Perez Gomez;28/2/2026;28/2/2027;48,986.75;EDIFICIO;1;0-VIVIENDAS;CONCRETO_REF;Prueba 1 (Carga Masiva);591;8;808;80802;0;8080282
